record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
28865,S92000003,P,1,2,2,1,1,1,1,1,2,4,X,X,X,3
28866,S92000003,P,1,1,2,1,2,1,1,1,2,3,5,8,X,2
28960,S92000003,P,0,1,6,4,2,1,2,1,2,3,5,2,X,3
29010,S92000003,P,4,2,4,1,2,1,2,1,8,3,6,10,X,4
29064,S92000003,P,1,1,6,2,2,1,1,1,1,3,1,4,X,4
29082,S92000003,P,1,1,5,2,2,1,1,1,1,3,5,3,X,4
29134,S92000003,P,0,1,5,4,2,1,3,1,1,3,9,2,X,4
29160,S92000003,P,0,1,6,4,2,1,1,1,2,3,5,7,X,4
29164,S92000003,P,2,1,2,1,2,1,2,1,1,3,9,6,X,3
29201,S92000003,P,4,2,2,1,2,1,2,1,1,3,X,X,X,4
29206,S92000003,P,0,1,5,1,2,1,3,1,2,3,5,13,X,4
29213,S92000003,P,4,2,4,1,2,1,1,1,1,3,9,5,X,4
29224,S92000003,P,4,2,4,1,2,1,2,1,1,3,X,X,X,4
29241,S92000003,P,4,2,4,3,2,2,2,4,2,3,6,11,X,4
29265,S92000003,P,0,2,2,1,1,1,1,1,9,4,X,X,X,2
29274,S92000003,P,1,1,5,1,2,1,1,1,2,3,7,2,X,4
29327,S92000003,P,2,2,3,1,2,1,2,1,2,3,5,5,X,4
29336,S92000003,P,3,1,4,1,2,1,2,1,2,3,7,4,X,4
29340,S92000003,P,3,2,5,1,2,1,3,1,1,3,4,11,X,3
29345,S92000003,P,1,1,2,1,2,1,2,1,1,3,9,6,X,3
29373,S92000003,P,2,1,2,1,2,1,1,1,2,3,9,6,X,2
29412,S92000003,P,0,1,5,4,2,1,2,1,2,3,4,6,X,2
29418,S92000003,P,4,1,3,1,2,1,1,1,2,3,X,X,X,4
29434,S92000003,P,4,2,4,4,2,1,4,1,2,3,9,4,X,4
29436,S92000003,P,3,1,5,4,2,2,2,1,1,3,5,3,X,3
29441,S92000003,P,0,1,3,1,2,2,1,4,6,3,X,X,X,4
29442,S92000003,P,1,1,3,2,2,2,2,4,6,3,9,8,X,4
29465,S92000003,P,0,1,4,1,2,1,2,1,1,3,3,6,X,2
29493,S92000003,P,5,1,4,1,2,1,3,1,2,3,5,3,X,3
29503,S92000003,P,1,2,3,2,2,2,1,4,2,3,6,11,X,2
29518,S92000003,P,4,2,2,1,2,1,2,1,2,3,X,X,X,4
29563,S92000003,P,2,1,2,1,2,1,2,1,1,3,X,X,X,4
29623,S92000003,P,5,2,2,1,1,2,1,1,1,4,X,X,X,2
29636,S92000003,P,1,1,5,2,2,1,1,1,1,3,9,5,X,4
29682,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,2,X,3
29704,S92000003,P,2,1,2,1,2,1,1,1,1,3,9,2,X,4
29741,S92000003,P,1,2,2,1,1,1,2,1,1,4,X,X,X,4
29780,S92000003,P,1,1,7,2,2,1,3,1,2,3,9,4,X,4
29800,S92000003,P,0,1,3,1,2,1,2,1,1,3,4,5,X,2
29914,S92000003,P,1,1,2,1,2,1,3,1,2,3,X,X,X,2
29929,S92000003,P,0,2,5,2,2,2,1,1,9,3,3,6,X,2
29971,S92000003,P,1,1,3,2,2,1,1,1,2,3,5,5,X,3
30007,S92000003,P,4,2,2,1,1,1,1,1,2,4,X,X,X,3
30019,S92000003,P,0,1,3,1,2,1,1,1,2,3,5,3,X,3
30023,S92000003,P,1,2,4,1,2,1,3,1,1,3,2,10,X,2
30034,S92000003,P,4,2,4,1,2,1,2,1,1,3,7,4,X,4
30037,S92000003,P,0,1,5,1,2,1,3,1,1,3,3,12,X,2
30149,S92000003,P,1,1,3,1,2,1,1,1,1,3,4,9,X,3
30153,S92000003,P,1,2,4,2,2,1,2,1,1,3,7,4,X,4
30279,S92000003,P,1,2,5,2,2,1,2,1,2,3,3,2,X,4
30303,S92000003,P,2,1,3,1,2,1,1,1,1,3,7,4,X,4
30326,S92000003,P,1,2,2,1,2,1,1,1,1,3,4,12,X,2
30331,S92000003,P,5,1,3,1,2,1,2,1,1,3,X,X,X,3
30344,S92000003,P,4,2,5,5,2,1,1,1,2,3,7,4,X,4
30392,S92000003,P,1,2,4,2,2,2,2,3,6,3,7,4,X,4
30400,S92000003,P,4,1,2,1,2,1,1,1,1,3,9,5,X,4
30442,S92000003,P,1,1,3,1,2,1,1,1,1,3,9,4,X,2
30482,S92000003,P,0,1,3,1,2,2,2,1,1,3,9,8,X,4
30483,S92000003,P,2,2,2,1,2,1,1,1,2,3,6,11,X,4
30492,S92000003,P,2,1,3,4,2,1,1,1,2,3,9,1,X,4
30557,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,2
30638,S92000003,P,1,1,3,1,2,1,2,1,1,3,5,5,X,3
30647,S92000003,P,1,2,3,1,2,1,1,3,6,3,2,8,X,2
30657,S92000003,P,2,2,3,1,2,1,1,1,1,3,X,X,X,4
30743,S92000003,P,2,1,5,4,2,1,2,1,1,3,5,3,X,2
30863,S92000003,P,5,1,5,2,2,1,2,1,2,3,9,6,X,1
30936,S92000003,P,1,1,4,2,2,2,1,6,6,3,5,5,X,1
30941,S92000003,P,4,2,4,1,2,1,2,1,1,3,9,11,X,4
30942,S92000003,P,0,1,5,1,2,1,1,1,2,3,9,3,X,4
30944,S92000003,P,1,1,4,4,2,1,1,1,1,3,9,8,X,3
30949,S92000003,P,1,1,3,1,2,1,1,1,1,3,7,4,X,4
30952,S92000003,P,2,1,2,1,2,1,2,1,2,3,5,5,X,4
30975,S92000003,P,1,1,5,2,2,1,1,1,2,3,9,2,X,2
30988,S92000003,P,3,2,5,1,2,1,1,1,2,3,4,7,X,3
31008,S92000003,P,4,2,3,3,2,1,1,1,1,3,4,4,X,4
31015,S92000003,P,1,2,2,1,2,1,1,1,1,3,X,X,X,3
31031,S92000003,P,0,1,4,4,2,1,1,1,1,3,1,4,X,2
31085,S92000003,P,2,1,2,1,2,1,2,1,1,3,X,X,X,4
31123,S92000003,P,1,1,3,3,2,1,2,1,2,3,1,3,X,1
31148,S92000003,P,2,2,4,1,2,1,2,1,1,3,7,5,X,2
31180,S92000003,P,2,1,2,1,2,1,3,1,2,3,4,11,X,4
31181,S92000003,P,0,1,3,1,2,1,2,1,1,3,3,1,X,2
31193,S92000003,P,0,1,2,1,2,1,1,1,2,3,8,8,X,4
31211,S92000003,P,1,2,5,2,2,1,1,1,2,3,1,8,X,1
31248,S92000003,P,0,1,3,1,2,1,3,1,1,3,8,6,X,3
31253,S92000003,P,1,1,2,1,2,1,1,1,2,3,5,3,X,2
31269,S92000003,P,1,2,2,1,1,1,1,1,2,4,X,X,X,4
31291,S92000003,P,2,1,2,1,2,1,1,1,1,3,X,X,X,2
31309,S92000003,P,4,2,2,1,2,1,2,1,1,3,7,8,X,2
31322,S92000003,P,4,2,4,1,2,1,3,1,1,3,1,2,X,1
31331,S92000003,P,1,1,3,1,2,1,1,1,1,3,5,3,X,3
31353,S92000003,P,0,2,5,1,2,1,2,1,1,3,4,11,X,2
31392,S92000003,P,1,1,7,2,2,1,1,1,2,3,1,3,X,2
31400,S92000003,P,1,1,5,2,2,1,1,1,1,3,3,10,X,2
31424,S92000003,P,0,1,5,1,2,1,2,1,1,3,7,6,X,2
31438,S92000003,P,4,2,3,1,2,1,1,1,2,3,9,5,X,4
31439,S92000003,P,4,1,2,1,2,1,1,1,1,3,X,X,X,4
31456,S92000003,P,0,1,5,1,2,1,4,1,1,3,9,5,X,4
31470,S92000003,P,1,2,2,1,2,1,2,1,1,3,X,X,X,2
31489,S92000003,P,4,2,3,1,2,1,1,1,1,3,6,13,X,4
31491,S92000003,P,4,2,4,1,2,1,1,1,1,3,9,10,X,4
31500,S92000003,P,1,1,6,2,2,1,3,1,1,3,4,10,X,2
31561,S92000003,P,1,2,4,2,2,1,2,1,1,3,6,13,X,3
31609,S92000003,P,0,1,5,4,2,1,4,1,1,3,8,6,X,3
31656,S92000003,P,0,1,5,1,2,1,5,1,1,3,9,6,X,4
31666,S92000003,P,4,2,4,3,2,1,2,3,9,3,3,3,X,1
31678,S92000003,P,0,1,2,1,2,1,1,1,8,3,9,5,X,4
31745,S92000003,P,5,2,4,1,2,1,3,1,1,3,X,X,X,4
31771,S92000003,P,4,2,3,1,2,1,2,1,1,3,6,11,X,4
31855,S92000003,P,1,1,6,2,2,1,2,1,1,3,9,8,X,2
31914,S92000003,P,2,2,2,1,2,1,3,1,1,3,7,4,X,4
31934,S92000003,P,4,1,2,1,2,1,2,1,2,3,7,4,X,4
32026,S92000003,P,1,2,3,2,2,1,1,1,1,3,8,6,X,3
32030,S92000003,P,4,2,6,3,2,1,3,1,9,3,9,4,X,4
32032,S92000003,P,1,2,2,1,2,1,1,1,1,3,7,4,X,4
32040,S92000003,P,0,1,5,1,2,1,1,1,1,3,9,5,X,4
32118,S92000003,P,3,1,2,1,2,1,1,1,2,3,X,X,X,4
32144,S92000003,P,1,2,4,2,2,1,2,1,1,3,1,6,X,1
32149,S92000003,P,2,1,2,1,1,1,1,1,1,4,X,X,X,4
32202,S92000003,P,1,2,5,2,2,1,3,1,2,3,6,11,X,3
32218,S92000003,P,1,1,2,1,1,1,1,1,2,4,X,X,X,2
32258,S92000003,P,4,2,5,4,2,1,3,1,1,3,8,1,X,4
32339,S92000003,P,2,2,2,1,2,1,2,1,2,3,X,X,X,1
32364,S92000003,P,1,2,2,1,2,2,1,1,9,3,7,5,X,2
32412,S92000003,P,1,2,3,2,2,1,1,1,2,3,9,5,X,3
32421,S92000003,P,2,1,5,1,2,1,1,1,1,3,9,11,X,4
32564,S92000003,P,1,1,2,1,1,1,1,1,9,4,X,X,X,2
32614,S92000003,P,3,1,2,1,2,1,1,1,2,3,X,X,X,4
32638,S92000003,P,0,1,4,1,2,1,3,1,3,3,8,6,X,3
32672,S92000003,P,1,1,6,2,2,1,2,1,2,3,5,2,X,3
32673,S92000003,P,1,1,3,1,2,1,2,1,2,3,9,2,X,4
32675,S92000003,P,5,2,2,1,2,1,1,1,2,3,X,X,X,4
32680,S92000003,P,5,2,2,1,2,1,1,1,2,3,X,X,X,4
32725,S92000003,P,1,2,3,2,2,1,1,1,2,3,6,10,X,2
32736,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,4
32756,S92000003,P,4,1,2,1,2,1,1,1,1,3,5,3,X,2
32763,S92000003,P,0,1,2,1,2,1,2,1,1,3,9,3,X,4
32772,S92000003,P,4,1,2,1,2,1,1,1,2,3,9,2,X,4
32785,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,2
32801,S92000003,P,0,1,2,1,2,1,2,1,1,3,9,8,X,4
32824,S92000003,P,0,2,3,1,2,1,2,1,2,3,3,5,X,1
32827,S92000003,P,1,2,3,2,2,1,1,1,1,3,6,11,X,2
32918,S92000003,P,1,2,4,2,2,1,2,1,1,3,4,7,X,3
32943,S92000003,P,1,1,2,1,2,1,2,1,2,3,7,4,X,4
32949,S92000003,P,4,2,2,1,2,1,2,1,1,3,7,4,X,4
33016,S92000003,P,2,1,4,1,2,1,2,1,2,3,5,3,X,3
33054,S92000003,P,4,1,2,1,2,1,1,1,1,3,9,10,X,4
33103,S92000003,P,1,2,4,2,2,2,1,3,6,3,7,4,X,4
33139,S92000003,P,2,2,3,1,2,1,3,1,2,3,9,5,X,4
33140,S92000003,P,1,2,3,2,2,1,1,1,1,3,X,X,X,4
33149,S92000003,P,0,2,3,1,2,2,1,4,1,3,X,X,X,4
33172,S92000003,P,0,1,3,1,2,1,3,1,1,3,3,5,X,2
33190,S92000003,P,0,1,3,1,2,1,2,1,9,3,4,7,X,4
33194,S92000003,P,1,2,4,2,2,2,1,3,6,3,2,10,X,1
33307,S92000003,P,3,2,2,1,1,1,2,1,1,4,X,X,X,4
33483,S92000003,P,2,2,3,1,2,1,1,1,1,3,9,5,X,3
33488,S92000003,P,2,2,3,1,2,1,2,1,1,3,9,4,X,2
33542,S92000003,P,1,2,3,2,2,2,1,3,9,3,7,4,X,2
33552,S92000003,P,0,1,4,1,2,1,3,1,9,3,1,4,X,2
33577,S92000003,P,1,2,2,1,1,1,1,1,1,4,X,X,X,3
33638,S92000003,P,4,1,5,1,2,1,1,1,2,3,9,10,X,2
33660,S92000003,P,1,2,3,1,2,1,3,1,2,3,5,5,X,4
33662,S92000003,P,1,1,2,1,2,1,1,1,2,3,5,4,X,1
33666,S92000003,P,0,1,5,3,2,1,2,1,2,3,9,2,X,4
33676,S92000003,P,1,1,5,2,2,1,2,1,1,3,5,3,X,4
33712,S92000003,P,2,2,2,1,2,1,1,1,1,3,3,8,X,2
33744,S92000003,P,1,1,6,2,2,1,2,1,2,3,2,3,X,1
33761,S92000003,P,3,2,2,1,1,1,1,1,2,4,X,X,X,3
33801,S92000003,P,3,2,2,1,1,1,1,1,2,4,X,X,X,2
33816,S92000003,P,0,1,6,1,2,1,4,1,2,3,8,6,X,3
33919,S92000003,P,1,1,2,1,2,1,1,1,2,3,7,8,X,2
33940,S92000003,P,4,2,2,1,1,1,1,1,2,4,X,X,X,3
33947,S92000003,P,1,1,2,1,2,1,2,1,2,3,7,4,X,4
33960,S92000003,P,0,1,6,1,2,1,3,1,1,3,5,5,X,4
33988,S92000003,P,1,1,2,1,2,1,2,1,1,3,5,4,X,4
34104,S92000003,P,4,2,6,4,2,1,2,1,1,3,7,4,X,4
34112,S92000003,P,1,1,6,2,2,1,1,1,1,3,3,8,X,2
34127,S92000003,P,4,2,5,4,2,1,2,1,1,3,9,2,X,4
34184,S92000003,P,4,2,3,1,2,1,1,1,1,3,7,8,X,3
34213,S92000003,P,0,2,5,4,2,1,2,1,1,3,7,4,X,4
34220,S92000003,P,0,1,5,1,2,1,3,1,2,3,9,11,X,4
34247,S92000003,P,0,1,3,1,2,1,2,1,2,3,5,3,X,3
34283,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,2
34314,S92000003,P,0,2,2,1,2,1,2,1,9,3,X,X,X,4
34362,S92000003,P,4,2,5,1,2,1,2,1,2,3,6,11,X,4
34383,S92000003,P,1,2,2,1,2,1,1,1,1,3,X,X,X,4
34455,S92000003,P,0,1,4,1,2,1,2,1,1,3,X,X,X,3
34496,S92000003,P,4,1,2,1,2,1,3,1,2,3,X,X,X,2
34536,S92000003,P,4,1,4,1,2,1,1,1,2,3,9,2,X,4
34555,S92000003,P,2,1,4,1,2,1,2,1,2,3,2,8,X,2
34567,S92000003,P,1,2,4,2,2,2,2,1,1,3,3,10,X,3
34575,S92000003,P,1,1,3,2,2,1,1,1,2,3,5,3,X,3
34599,S92000003,P,4,2,5,3,2,1,2,1,9,3,6,11,X,4
34600,S92000003,P,0,1,3,1,2,1,3,1,1,3,5,5,X,4
34653,S92000003,P,2,2,4,4,2,1,2,1,1,3,2,6,X,4
34659,S92000003,P,4,2,3,1,2,1,2,1,2,3,7,4,X,4
34661,S92000003,P,3,1,5,5,2,1,3,1,1,3,5,4,X,3
34728,S92000003,P,2,2,2,1,2,1,1,1,2,3,X,X,X,1
34768,S92000003,P,1,1,3,2,2,1,3,1,1,3,5,2,X,2
34771,S92000003,P,4,1,2,1,1,1,2,1,1,4,X,X,X,4
34788,S92000003,P,1,2,2,1,2,1,1,1,2,3,X,X,X,2
34797,S92000003,P,2,1,3,1,2,1,2,1,2,3,7,4,X,2
34861,S92000003,P,0,1,6,4,2,1,3,1,2,3,3,4,X,2
34962,S92000003,P,2,1,5,3,2,2,3,1,2,3,9,3,X,4
34977,S92000003,P,3,1,2,1,2,1,2,1,2,3,X,X,X,3
34989,S92000003,P,4,2,2,1,2,1,2,1,1,3,7,4,X,1
35042,S92000003,P,2,1,4,1,2,1,3,1,1,3,6,11,X,4
35063,S92000003,P,0,1,5,1,2,1,3,1,2,3,9,4,X,4
35066,S92000003,P,0,1,3,1,2,1,1,1,1,3,5,3,X,3
35085,S92000003,P,2,2,3,1,2,1,1,1,1,3,3,2,X,3
35136,S92000003,P,2,1,4,1,2,1,2,1,1,3,8,4,X,3
35137,S92000003,P,0,1,5,4,2,1,2,1,2,3,8,8,X,3
35154,S92000003,P,3,1,4,1,2,1,1,1,2,3,X,X,X,4
35156,S92000003,P,0,1,4,1,2,1,2,1,2,3,9,2,X,4
35166,S92000003,P,4,1,4,1,2,1,1,1,1,3,9,2,X,2
35205,S92000003,P,5,1,3,1,1,2,1,4,2,4,X,X,X,2
35251,S92000003,P,0,1,3,1,2,1,3,1,1,3,5,13,X,4
35274,S92000003,P,1,2,5,2,2,1,2,1,1,3,5,1,X,3
35281,S92000003,P,0,2,5,3,2,1,3,1,1,3,4,4,X,2
35288,S92000003,P,3,1,4,3,2,1,2,1,1,3,8,5,X,3
35319,S92000003,P,2,1,2,4,2,1,1,1,1,3,9,5,X,4
35347,S92000003,P,1,1,2,1,2,1,1,1,2,3,9,9,X,4
35351,S92000003,P,3,1,2,1,2,1,2,1,1,3,X,X,X,4
35360,S92000003,P,2,1,5,4,2,1,2,1,2,3,X,X,X,4
35371,S92000003,P,0,1,4,1,2,1,2,1,2,3,5,2,X,4
35383,S92000003,P,4,2,3,1,2,1,2,1,2,3,9,8,X,4
35398,S92000003,P,1,1,6,2,2,1,1,1,1,3,1,2,X,3
35441,S92000003,P,0,1,6,3,2,1,2,1,1,3,3,9,X,2
35474,S92000003,P,0,2,5,4,2,1,1,1,9,3,6,11,X,4
35477,S92000003,P,1,1,2,1,2,1,1,1,1,3,X,X,X,4
35487,S92000003,P,0,1,4,4,2,1,3,1,2,3,8,4,X,3
35522,S92000003,P,1,1,2,1,1,1,1,1,2,4,X,X,X,1
35534,S92000003,P,1,2,2,1,2,1,1,1,1,3,X,X,X,3
35565,S92000003,P,1,1,2,1,2,1,1,1,1,3,5,3,X,1
35623,S92000003,P,0,1,2,1,2,1,1,1,2,3,7,3,X,2
35648,S92000003,P,1,1,3,1,2,1,1,1,2,3,X,X,X,4
35697,S92000003,P,0,1,3,1,2,1,1,1,9,3,5,9,X,3
35718,S92000003,P,1,1,6,2,2,1,3,1,1,3,5,1,X,4
35731,S92000003,P,0,1,3,1,2,1,4,1,2,3,8,2,X,3
35745,S92000003,P,2,1,2,1,2,1,1,1,1,3,9,2,X,4
35800,S92000003,P,5,1,2,1,2,1,1,1,1,3,X,X,X,3
35802,S92000003,P,4,2,3,1,2,1,1,1,1,3,6,11,X,4
35806,S92000003,P,4,2,4,1,2,1,2,1,1,3,6,12,X,4
35811,S92000003,P,0,1,6,3,2,1,2,1,1,3,8,2,X,4
35816,S92000003,P,5,1,3,1,2,1,2,1,1,3,7,4,X,4
35880,S92000003,P,0,1,6,4,2,1,2,1,9,3,8,6,X,3
35890,S92000003,P,0,2,5,3,2,1,4,1,2,3,8,2,X,4
35918,S92000003,P,2,1,6,4,2,1,2,1,2,3,5,3,X,4
35931,S92000003,P,0,1,3,1,2,1,2,1,2,3,1,3,X,2
35979,S92000003,P,1,1,6,2,2,1,2,1,1,3,8,4,X,3
36003,S92000003,P,3,1,3,1,2,1,2,1,2,3,8,3,X,3
36014,S92000003,P,1,1,2,1,2,1,1,1,9,3,7,4,X,1
36034,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,3
36097,S92000003,P,1,1,5,2,2,1,1,1,1,3,3,8,X,2
36115,S92000003,P,1,1,3,1,2,1,2,1,1,3,5,6,X,1
36150,S92000003,P,4,1,5,1,2,1,2,1,2,3,1,8,X,2
36164,S92000003,P,0,1,3,1,2,1,2,1,1,3,5,3,X,3
36173,S92000003,P,2,1,2,1,2,1,2,1,1,3,9,4,X,4
36176,S92000003,P,2,1,4,1,2,1,2,1,1,3,5,3,X,1
36225,S92000003,P,1,1,2,1,2,1,1,1,2,3,X,X,X,2
36246,S92000003,P,1,1,4,1,2,1,2,1,1,3,9,8,X,3
36248,S92000003,P,3,1,3,1,2,1,1,1,1,3,9,2,X,4
36266,S92000003,P,4,2,3,1,2,1,1,1,2,3,7,4,X,4
36298,S92000003,P,4,1,2,1,2,1,2,1,2,3,5,3,X,4
36382,S92000003,P,0,1,4,1,2,1,2,1,1,3,9,3,X,4
36397,S92000003,P,1,1,3,1,2,1,3,1,2,3,8,6,X,3
36439,S92000003,P,0,2,3,1,2,1,2,1,1,3,7,8,X,2
36469,S92000003,P,2,2,2,1,1,1,1,1,2,4,X,X,X,2
36490,S92000003,P,0,2,6,1,2,1,2,1,2,3,4,8,X,2
36539,S92000003,P,0,1,2,1,1,1,1,1,1,4,X,X,X,2
36541,S92000003,P,1,2,2,1,2,1,1,1,1,3,X,X,X,4
36563,S92000003,P,1,1,5,2,2,1,1,1,1,3,2,2,X,2
36601,S92000003,P,0,1,6,1,2,1,1,1,1,3,5,2,X,3
36609,S92000003,P,1,2,4,2,2,1,1,1,2,3,3,9,X,1
36632,S92000003,P,4,2,2,1,2,1,2,1,2,3,9,4,X,4
36642,S92000003,P,5,1,2,1,2,1,1,1,2,3,5,1,X,4
36656,S92000003,P,4,1,2,1,1,1,1,1,1,4,X,X,X,2
36666,S92000003,P,0,2,2,1,2,1,3,1,1,3,X,X,X,4
36688,S92000003,P,0,1,2,1,2,1,1,1,1,3,7,5,X,4
36689,S92000003,P,3,1,5,1,2,1,1,1,2,3,8,6,X,3
36734,S92000003,P,1,1,3,1,2,1,1,1,1,3,5,3,X,3
36758,S92000003,C,X,1,2,1,1,1,1,1,2,4,X,X,X,X
36779,S92000003,P,0,1,5,1,2,2,1,5,2,3,9,6,X,4
36797,S92000003,P,0,1,4,1,2,1,2,1,9,3,1,4,X,2
36804,S92000003,P,4,1,2,1,2,1,1,1,1,3,5,3,X,2
36806,S92000003,P,2,1,2,1,2,1,1,1,1,3,9,8,X,4
36807,S92000003,P,2,1,4,1,2,1,1,1,2,3,5,10,X,3
36812,S92000003,P,4,1,2,1,2,1,1,1,2,3,X,X,X,4
36860,S92000003,P,1,1,2,1,2,1,2,1,2,3,4,9,X,2
36878,S92000003,P,1,1,4,1,2,1,1,1,2,3,8,2,X,2
36929,S92000003,P,2,1,4,1,2,1,2,1,2,3,9,2,X,4
36947,S92000003,P,1,1,4,2,2,2,1,1,2,3,9,3,X,2
36955,S92000003,P,1,2,5,2,2,1,3,1,9,3,X,X,X,3
36960,S92000003,P,1,2,3,2,2,2,1,3,1,3,9,5,X,4
36969,S92000003,P,4,2,4,1,2,1,2,1,1,3,5,5,X,4
36972,S92000003,P,1,2,5,2,2,1,1,1,2,3,5,5,X,3
36973,S92000003,P,4,1,2,1,2,1,2,1,2,3,X,X,X,4
37137,S92000003,P,1,2,2,1,1,1,2,1,1,4,X,X,X,1
37152,S92000003,P,4,2,6,1,2,1,2,1,2,3,6,11,X,1
37163,S92000003,P,1,2,3,2,2,1,2,1,1,3,4,8,X,4
37303,S92000003,P,1,1,6,2,2,1,2,1,1,3,8,6,X,4
37353,S92000003,P,1,2,2,1,1,1,1,1,1,4,X,X,X,3
37417,S92000003,P,1,1,3,1,2,1,1,1,1,3,2,10,X,4
37432,S92000003,P,4,2,2,1,2,1,2,1,9,3,4,8,X,2
37500,S92000003,P,1,2,2,1,2,1,1,1,9,3,7,4,X,4
37503,S92000003,P,1,1,2,1,2,1,2,1,1,3,X,X,X,2
37599,S92000003,P,2,1,3,1,2,1,1,1,1,3,5,3,X,4
37611,S92000003,P,2,2,5,4,2,1,2,1,2,3,6,11,X,4
37651,S92000003,P,3,1,4,1,2,1,2,1,1,3,6,11,X,4
37677,S92000003,P,1,1,2,1,2,1,2,1,1,3,9,4,X,3
37693,S92000003,P,4,2,3,1,2,1,2,1,2,3,7,4,X,4
37702,S92000003,P,4,1,3,1,2,1,2,1,2,3,8,4,X,4
37725,S92000003,P,1,2,4,2,2,2,2,1,1,3,6,11,X,2
37752,S92000003,P,4,1,2,1,1,1,1,1,1,4,X,X,X,4
37771,S92000003,P,0,1,4,1,2,1,2,1,1,3,5,3,X,3
37789,S92000003,P,2,1,2,1,2,1,2,1,1,3,5,3,X,4
37795,S92000003,P,4,2,2,1,1,1,1,1,1,4,X,X,X,4
37844,S92000003,P,2,2,4,1,2,1,2,1,1,3,7,6,X,2
37864,S92000003,P,0,1,6,4,2,1,3,1,2,3,9,13,X,4
37931,S92000003,P,2,2,4,1,2,1,2,1,2,3,4,6,X,3
37952,S92000003,P,4,2,2,1,2,1,2,1,1,3,6,13,X,4
37953,S92000003,P,2,1,2,1,1,1,1,1,1,4,X,X,X,4
37966,S92000003,P,1,1,2,1,2,1,1,1,2,3,5,3,X,4
37973,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,12,X,4
37985,S92000003,P,1,2,5,2,2,1,1,1,1,3,7,4,X,3
38022,S92000003,P,4,2,6,4,2,1,1,1,2,3,3,8,X,2
38069,S92000003,P,1,1,4,2,2,2,2,3,6,3,X,X,X,4
38109,S92000003,P,1,2,5,2,2,1,2,1,2,3,9,2,X,4
38127,S92000003,P,5,1,2,1,2,1,1,3,6,3,7,5,X,2
38129,S92000003,P,3,1,3,1,1,1,1,1,1,4,X,X,X,3
38163,S92000003,P,0,1,3,1,2,1,2,1,2,3,5,8,X,4
38201,S92000003,P,1,2,6,2,2,1,2,1,2,3,5,4,X,3
38215,S92000003,P,2,1,4,4,2,1,3,1,1,3,9,3,X,4
38235,S92000003,P,4,2,3,1,2,1,1,1,2,3,8,2,X,4
38248,S92000003,P,2,1,3,1,2,1,2,1,1,3,9,8,X,2
38264,S92000003,P,0,1,5,1,2,1,2,1,2,3,8,6,X,3
38265,S92000003,P,2,1,2,1,2,1,1,1,1,3,X,X,X,3
38323,S92000003,P,0,1,5,1,2,1,1,1,1,3,5,4,X,3
38353,S92000003,P,2,2,4,1,2,1,1,1,1,3,8,10,X,4
38367,S92000003,P,2,1,2,1,2,1,1,1,2,3,5,10,X,3
38368,S92000003,P,2,1,4,4,2,1,1,1,9,3,8,5,X,4
38387,S92000003,P,1,1,2,1,2,1,2,1,1,3,X,X,X,2
38442,S92000003,P,4,1,2,1,2,1,1,1,1,3,9,5,X,4
38445,S92000003,P,1,1,5,2,2,2,2,4,6,3,5,4,X,4
38456,S92000003,P,0,1,6,4,2,1,1,1,2,3,5,13,X,3
38459,S92000003,P,1,2,3,2,2,1,2,1,1,3,7,4,X,4
38461,S92000003,P,0,1,5,4,2,1,1,1,2,3,9,6,X,4
38477,S92000003,P,0,1,4,1,2,1,2,1,2,3,5,2,X,4
38511,S92000003,P,1,1,3,1,2,1,1,1,1,3,3,10,X,2
38513,S92000003,P,0,1,3,1,2,2,2,1,2,3,8,2,X,4
38546,S92000003,P,1,1,5,2,2,1,1,1,1,3,9,8,X,4
38548,S92000003,P,2,1,5,1,2,1,2,1,2,3,5,3,X,2
38552,S92000003,P,0,2,2,1,2,1,1,1,1,3,X,X,X,4
38581,S92000003,P,1,1,2,1,2,1,1,1,1,3,9,4,X,4
38607,S92000003,P,4,2,2,1,2,1,1,1,2,3,X,X,X,4
38613,S92000003,P,1,1,2,1,2,1,1,3,1,3,X,X,X,3
38627,S92000003,P,0,1,3,1,2,1,1,1,2,3,8,4,X,3
38684,S92000003,P,0,1,6,1,2,1,2,1,1,3,3,11,X,2
38708,S92000003,P,0,1,3,1,2,2,2,4,6,3,X,X,X,4
38744,S92000003,P,1,1,2,1,2,1,2,1,1,3,3,6,X,3
38773,S92000003,P,3,1,4,1,2,1,1,1,2,3,8,3,X,3
38795,S92000003,P,0,1,2,1,2,1,1,1,9,3,7,4,X,4
38818,S92000003,P,0,2,2,1,2,1,1,1,1,3,6,11,X,4
38860,S92000003,P,4,2,3,1,2,1,1,1,1,3,4,8,X,2
38873,S92000003,P,1,2,5,2,2,1,1,1,2,3,6,4,X,3
38875,S92000003,P,1,2,2,1,2,1,1,1,1,3,7,4,X,4
