record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
27903,S92000003,P,0,1,7,5,2,1,3,1,2,5,5,3,X,3
27904,S92000003,P,1,2,5,2,2,1,2,1,2,1,6,10,1,2
27905,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
27906,S92000003,P,5,1,3,1,2,1,2,1,1,1,4,7,3,2
27907,S92000003,P,0,1,4,1,2,1,3,1,9,1,3,11,3,2
27908,S92000003,P,2,1,4,4,2,1,1,1,1,1,8,2,3,3
27909,S92000003,P,0,2,2,1,2,1,2,1,2,1,6,11,4,4
27910,S92000003,P,4,2,8,5,2,1,3,1,2,5,6,6,X,4
27911,S92000003,P,1,2,8,2,2,1,3,1,2,5,4,2,X,2
27912,S92000003,P,1,1,7,2,2,1,1,1,2,5,1,4,X,1
27913,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
27914,S92000003,P,1,2,8,2,2,1,3,1,9,5,9,5,X,3
27915,S92000003,P,1,1,4,1,2,1,2,1,2,1,9,4,3,4
27916,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
27917,S92000003,P,1,2,5,2,2,1,2,1,1,1,6,11,2,4
27918,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
27919,S92000003,P,1,1,3,1,2,1,1,1,1,1,5,3,3,4
27920,S92000003,P,1,2,5,2,2,1,2,1,1,1,9,5,2,3
27921,S92000003,P,2,2,2,1,2,1,1,1,1,1,6,11,3,3
27922,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
27923,S92000003,P,4,2,1,1,1,1,2,1,2,X,X,X,X,X
27924,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
27925,S92000003,P,1,2,5,2,2,1,4,1,2,5,3,11,X,4
27926,S92000003,P,1,2,5,2,2,1,1,1,2,1,3,11,3,4
27927,S92000003,P,1,1,7,2,2,1,3,1,2,1,5,6,2,3
27928,S92000003,P,0,2,7,5,2,1,2,1,2,5,7,4,X,4
27929,S92000003,P,0,2,5,4,2,1,2,1,2,1,7,4,3,4
27930,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
27931,S92000003,P,0,2,6,1,2,1,1,1,2,1,2,11,3,1
27932,S92000003,P,0,2,8,5,2,1,2,1,2,5,1,4,X,2
27933,S92000003,P,0,2,6,1,2,1,2,1,2,5,2,10,X,1
27934,S92000003,P,1,1,7,2,2,1,2,1,2,2,2,8,2,1
27935,S92000003,P,1,1,2,1,1,1,1,1,1,4,7,4,1,1
27936,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
27937,S92000003,P,1,2,5,2,2,2,1,1,2,1,1,10,3,1
27938,S92000003,P,4,2,6,4,2,1,1,1,1,2,6,13,3,2
27939,S92000003,P,0,1,8,5,2,1,1,1,2,5,5,1,X,4
27940,S92000003,P,3,1,3,1,2,1,2,1,1,1,5,5,4,3
27941,S92000003,P,0,1,5,4,2,1,2,1,2,2,2,3,2,1
27942,S92000003,P,0,2,7,4,2,1,2,1,2,5,2,13,X,1
27943,S92000003,P,1,1,5,2,2,1,2,1,1,1,9,3,4,4
27944,S92000003,P,1,1,8,2,2,1,3,1,2,5,8,2,X,4
27945,S92000003,P,4,2,4,4,2,1,1,1,1,7,9,5,X,4
27946,S92000003,P,1,2,3,2,2,1,1,1,2,1,9,9,2,3
27947,S92000003,P,1,2,4,2,2,1,1,1,2,1,4,8,3,4
27948,S92000003,P,1,2,5,2,2,1,1,1,2,7,9,5,X,3
27949,S92000003,P,1,2,3,2,2,1,1,1,2,7,6,11,X,2
27950,S92000003,P,4,2,2,1,2,1,1,1,1,7,9,5,X,4
27951,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
27952,S92000003,P,0,1,5,3,2,1,1,1,1,1,8,6,3,3
27953,S92000003,P,4,2,2,1,2,1,1,1,2,1,6,11,3,2
27954,S92000003,P,4,2,4,4,2,1,1,3,6,1,7,4,2,4
27955,S92000003,P,0,2,4,3,2,1,2,1,1,1,8,2,3,4
27956,S92000003,P,1,1,3,2,2,1,3,1,1,9,5,8,X,4
27957,S92000003,P,0,2,6,4,2,1,4,1,1,8,5,5,X,3
27958,S92000003,P,1,2,2,1,2,1,1,1,1,1,7,4,2,2
27959,S92000003,P,1,2,5,2,2,1,3,1,2,8,9,2,X,3
27960,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
27961,S92000003,P,1,1,5,2,2,1,1,1,2,1,8,3,3,2
27962,S92000003,P,1,2,4,2,2,1,1,1,1,1,6,11,2,3
27963,S92000003,P,4,1,1,1,1,1,2,1,1,X,X,X,X,X
27964,S92000003,P,5,1,1,1,1,1,1,1,1,X,X,X,X,X
27965,S92000003,P,4,2,7,4,2,1,3,1,2,5,8,2,X,4
27966,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
27967,S92000003,P,1,1,6,2,2,1,2,1,1,1,5,2,3,3
27968,S92000003,P,2,2,3,1,2,1,1,1,1,1,7,4,3,4
27969,S92000003,P,0,1,8,5,2,1,4,1,2,5,5,3,X,2
27970,S92000003,P,1,1,5,2,2,1,2,1,2,2,5,8,3,2
27971,S92000003,P,1,1,6,2,2,1,1,1,2,1,2,11,3,1
27972,S92000003,P,2,1,6,1,2,1,2,1,2,1,6,12,3,2
27973,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
27974,S92000003,P,4,2,2,1,2,1,1,1,2,1,9,5,1,3
27975,S92000003,P,0,2,5,1,2,1,4,1,1,8,3,13,X,2
27976,S92000003,P,4,2,8,5,2,1,3,1,1,5,4,6,X,2
27977,S92000003,P,3,2,1,1,1,1,1,1,1,X,X,X,X,X
27978,S92000003,P,2,1,5,4,2,1,2,1,2,1,8,2,3,1
27979,S92000003,P,1,2,3,2,2,1,2,1,1,1,7,7,4,1
27980,S92000003,P,1,2,4,2,2,1,1,1,1,1,6,13,2,3
27981,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
27982,S92000003,P,1,1,6,2,2,1,1,1,1,1,7,4,3,4
27983,S92000003,P,4,2,1,1,1,2,1,1,9,X,X,X,X,X
27984,S92000003,P,1,2,7,2,2,1,2,1,1,5,4,6,X,1
27985,S92000003,P,4,1,3,1,2,1,1,1,2,1,5,4,3,4
27986,S92000003,P,2,2,3,1,2,1,1,1,1,1,6,5,3,4
27987,S92000003,P,1,2,3,2,2,1,1,1,2,2,1,12,3,1
27988,S92000003,P,1,2,7,2,2,1,1,1,1,5,2,10,X,1
27989,S92000003,P,1,1,5,2,2,1,1,1,1,1,3,2,3,2
27990,S92000003,P,1,1,5,2,2,1,1,1,2,2,3,4,3,2
27991,S92000003,P,1,2,6,2,2,1,1,1,2,5,9,6,X,4
27992,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
27993,S92000003,P,1,1,2,1,1,1,1,1,1,4,7,4,1,3
27994,S92000003,P,1,1,2,1,2,1,2,1,9,1,5,12,3,3
27995,S92000003,P,1,2,4,2,2,1,1,1,1,1,2,11,3,1
27996,S92000003,P,1,2,7,2,2,1,2,1,2,5,2,11,X,2
27997,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
27998,S92000003,P,1,1,5,2,2,1,1,1,2,1,3,9,3,2
27999,S92000003,P,1,1,5,2,2,1,1,1,2,1,8,9,3,3
28000,S92000003,P,5,2,7,1,2,1,1,1,2,5,4,2,X,2
28001,S92000003,P,3,2,2,1,2,1,1,1,1,1,9,2,3,4
28002,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
28003,S92000003,P,1,2,4,3,2,1,1,1,2,1,2,9,2,1
28004,S92000003,P,0,2,7,5,2,1,1,1,1,5,6,11,X,4
28005,S92000003,P,2,1,4,1,2,1,1,1,1,2,5,3,3,2
28006,S92000003,P,2,2,5,4,2,1,2,1,1,1,6,11,3,3
28007,S92000003,P,1,2,4,2,2,1,1,1,9,1,9,5,2,3
28008,S92000003,P,0,2,6,5,2,1,4,1,2,5,5,4,X,4
28009,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
28010,S92000003,P,4,2,4,1,2,1,1,1,1,1,9,11,1,4
28011,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
28012,S92000003,P,4,2,1,1,2,1,2,1,1,X,X,X,X,X
28013,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
28014,S92000003,P,3,2,1,1,1,1,2,1,1,X,X,X,X,X
28015,S92000003,P,3,2,1,1,2,1,2,1,2,X,X,X,X,X
28016,S92000003,P,1,2,4,2,2,1,3,1,2,1,4,11,3,2
28017,S92000003,P,1,2,4,2,2,1,1,1,2,1,4,4,2,3
28018,S92000003,P,0,2,8,4,2,1,1,1,2,5,1,4,X,2
28019,S92000003,P,1,2,6,2,2,2,1,1,2,1,4,10,3,1
28020,S92000003,P,2,1,2,1,2,1,1,1,1,2,5,3,3,3
28021,S92000003,P,1,1,5,2,2,1,1,1,1,5,3,8,X,2
28022,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
28023,S92000003,P,4,1,3,1,2,1,1,1,1,2,6,13,2,4
28024,S92000003,P,0,2,7,5,2,1,2,1,2,5,6,11,X,4
28025,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
28026,S92000003,P,1,2,4,2,2,1,2,1,1,1,8,6,3,2
28027,S92000003,P,1,1,4,2,2,1,1,1,1,1,5,5,3,3
28028,S92000003,P,1,2,6,2,2,1,3,1,2,5,6,11,X,4
28029,S92000003,P,1,1,8,2,2,1,2,1,2,5,8,6,X,3
28030,S92000003,P,4,2,1,1,2,1,1,1,9,X,X,X,X,X
28031,S92000003,P,0,1,2,1,2,1,1,1,1,2,5,3,4,3
28032,S92000003,P,0,2,8,5,2,1,2,1,2,5,6,11,X,4
28033,S92000003,P,1,2,4,2,2,1,1,1,2,1,3,2,3,3
28034,S92000003,P,4,2,3,1,2,1,2,1,1,1,6,11,1,4
28035,S92000003,P,1,1,4,2,2,1,1,1,1,1,5,5,3,3
28036,S92000003,P,1,2,4,2,2,1,1,1,1,6,9,8,X,4
28037,S92000003,P,1,2,4,2,2,1,1,1,1,1,1,11,3,2
28038,S92000003,P,1,2,8,2,2,1,1,1,2,5,4,6,X,1
28039,S92000003,P,2,2,3,1,2,1,1,1,1,1,6,11,3,4
28040,S92000003,P,0,2,6,4,2,1,2,1,2,1,7,4,3,4
28041,S92000003,P,1,2,4,2,2,1,1,1,2,1,6,11,3,2
28042,S92000003,P,0,2,4,3,2,1,3,1,1,9,7,5,X,4
28043,S92000003,P,1,2,6,2,2,1,2,1,2,5,7,4,X,3
28044,S92000003,P,1,1,8,2,2,1,2,1,2,2,5,1,2,3
28045,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
28046,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
28047,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
28048,S92000003,P,2,2,4,1,2,1,2,1,1,7,9,8,X,4
28049,S92000003,P,1,1,6,2,2,1,3,1,9,1,4,9,3,2
28050,S92000003,P,0,1,8,5,2,1,5,1,2,5,8,2,X,4
28051,S92000003,P,1,1,5,2,2,1,2,1,2,1,9,9,3,3
28052,S92000003,P,1,1,6,2,2,1,2,1,1,1,1,2,3,2
28053,S92000003,P,0,1,8,5,2,2,2,1,2,5,9,3,X,4
28054,S92000003,P,0,2,8,5,2,1,2,1,2,5,9,10,X,4
28055,S92000003,P,1,2,7,2,2,1,2,1,2,5,9,8,X,4
28056,S92000003,P,1,1,6,2,2,1,3,1,2,1,7,11,3,4
28057,S92000003,P,1,1,6,2,2,1,1,1,2,1,6,11,2,2
28058,S92000003,P,1,1,4,2,2,1,3,1,2,1,8,6,4,3
28059,S92000003,P,1,1,4,2,2,1,2,1,1,1,1,5,4,2
28060,S92000003,P,4,1,3,1,2,1,2,1,1,2,5,3,3,3
28061,S92000003,P,0,2,4,1,2,1,2,1,2,1,6,11,3,4
28062,S92000003,P,1,1,6,2,2,1,3,1,2,8,9,2,X,4
28063,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
28064,S92000003,P,1,2,5,2,2,1,2,1,2,1,6,11,3,4
28065,S92000003,P,4,2,6,4,2,1,2,1,2,9,4,11,X,2
28066,S92000003,P,0,1,7,5,2,1,1,1,2,5,8,8,X,3
28067,S92000003,P,1,2,4,2,2,1,2,1,1,1,4,2,3,2
28068,S92000003,P,0,1,8,5,2,1,2,1,2,5,1,4,X,2
28069,S92000003,P,1,1,4,2,2,1,1,1,1,1,5,3,3,3
28070,S92000003,P,1,1,2,1,2,1,2,1,2,1,8,2,3,2
28071,S92000003,P,1,1,6,2,2,1,2,1,2,1,8,6,4,3
28072,S92000003,P,1,1,5,2,2,2,2,3,7,1,1,5,3,1
28073,S92000003,P,0,2,8,5,2,1,3,1,2,5,3,7,X,2
28074,S92000003,P,4,2,8,5,2,1,5,1,2,5,4,2,X,2
28075,S92000003,P,1,2,1,1,1,1,1,1,9,X,X,X,X,X
28076,S92000003,P,4,2,6,5,2,1,2,1,2,1,2,10,1,1
28077,S92000003,P,1,2,5,2,2,1,2,1,2,1,7,4,2,3
28078,S92000003,P,0,1,5,1,2,1,1,1,2,1,5,3,3,3
28079,S92000003,P,0,1,5,3,2,1,2,1,1,1,4,6,3,2
28080,S92000003,P,2,1,3,1,2,1,1,1,2,1,5,2,3,3
28081,S92000003,P,0,2,3,1,2,2,2,5,2,1,7,4,3,4
28082,S92000003,P,4,2,4,1,2,1,2,1,1,7,4,4,X,2
28083,S92000003,P,0,2,8,2,2,1,3,1,2,5,9,5,X,4
28084,S92000003,P,1,1,3,1,2,1,1,1,2,1,2,11,3,3
28085,S92000003,P,1,1,3,2,2,1,1,1,2,1,8,8,3,3
28086,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
28087,S92000003,P,1,1,4,2,2,2,2,1,2,1,5,3,4,3
28088,S92000003,P,3,1,4,1,2,1,3,1,2,8,9,2,X,4
28089,S92000003,P,0,1,7,4,2,1,2,1,2,5,9,8,X,4
28090,S92000003,P,4,2,5,1,2,1,1,1,2,8,X,X,X,4
28091,S92000003,P,0,1,5,1,2,1,3,1,2,1,6,11,3,3
28092,S92000003,P,1,2,5,2,2,1,2,1,2,1,2,11,3,2
28093,S92000003,P,3,2,1,1,1,1,1,1,2,X,X,X,X,X
28094,S92000003,P,1,2,7,2,2,1,3,1,2,5,7,5,X,3
28095,S92000003,P,4,2,2,1,2,1,1,1,1,7,X,X,X,4
28096,S92000003,P,4,2,1,1,2,1,1,1,2,X,X,X,X,X
28097,S92000003,P,0,2,7,5,2,1,2,1,2,5,9,11,X,4
28098,S92000003,P,0,2,8,5,2,1,5,1,2,5,9,9,X,4
28099,S92000003,P,2,1,4,1,2,1,1,1,1,1,6,13,3,2
28100,S92000003,P,1,2,3,2,2,1,1,1,1,1,9,11,2,4
28101,S92000003,P,0,2,7,1,2,1,3,1,2,5,9,13,X,4
28102,S92000003,P,0,1,5,1,2,1,2,1,1,1,9,11,3,4
28103,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
28104,S92000003,P,5,2,6,1,2,1,2,1,2,5,7,4,X,4
28105,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
28106,S92000003,P,1,1,5,2,2,1,1,1,1,1,9,11,3,2
28107,S92000003,P,1,1,5,2,2,1,1,1,1,1,2,10,3,1
28108,S92000003,P,5,2,4,1,2,1,1,1,2,1,4,3,3,2
28109,S92000003,P,1,2,2,1,1,1,1,1,2,4,7,4,1,4
28110,S92000003,P,1,2,5,2,2,1,1,1,1,1,2,11,3,2
28111,S92000003,P,1,1,7,2,2,1,3,1,2,5,8,2,X,4
28112,S92000003,P,4,2,6,1,2,1,1,1,2,1,6,11,3,3
28113,S92000003,P,1,2,3,2,2,1,2,1,2,1,7,4,2,2
28114,S92000003,P,4,2,4,4,2,1,1,1,2,1,1,2,3,1
28115,S92000003,P,1,1,4,2,2,1,1,1,1,1,2,6,3,1
28116,S92000003,P,1,2,6,2,2,1,2,1,2,1,2,11,3,2
28117,S92000003,P,4,2,5,5,2,1,1,1,1,1,6,5,2,3
28118,S92000003,P,1,1,3,2,2,2,1,1,2,1,2,8,3,2
28119,S92000003,P,2,2,4,4,2,1,1,1,2,1,3,8,3,2
28120,S92000003,P,2,2,5,1,2,1,2,1,2,1,4,11,3,2
28121,S92000003,P,2,2,3,1,2,1,1,1,2,1,5,6,3,3
28122,S92000003,P,0,1,3,1,2,2,1,1,2,1,2,6,3,1
28123,S92000003,P,1,2,6,2,2,1,2,1,2,1,4,9,3,4
28124,S92000003,P,2,2,2,1,2,1,1,1,2,1,4,10,3,4
28125,S92000003,P,4,2,2,1,2,1,1,1,1,1,6,11,2,3
28126,S92000003,P,1,2,5,2,2,1,2,1,2,1,6,11,3,4
28127,S92000003,P,1,1,7,2,2,1,5,1,2,5,9,4,X,4
28128,S92000003,P,1,1,6,2,2,1,3,1,2,1,9,6,3,3
28129,S92000003,C,X,2,8,1,2,1,3,1,9,5,4,8,X,X
28130,S92000003,P,0,1,4,2,2,2,1,1,1,1,2,8,4,1
28131,S92000003,P,1,1,4,2,2,1,1,1,2,1,2,8,3,1
28132,S92000003,P,1,2,5,2,2,1,1,1,2,1,2,10,3,1
28133,S92000003,P,1,2,7,2,2,1,1,1,1,5,7,4,X,3
28134,S92000003,P,1,1,5,2,2,1,2,1,1,1,3,2,3,2
28135,S92000003,P,1,2,3,2,2,2,1,1,2,7,7,8,X,4
28136,S92000003,P,1,2,2,1,2,1,1,1,2,9,X,X,X,3
28137,S92000003,P,1,1,4,2,2,1,2,1,2,1,3,9,4,2
28138,S92000003,P,1,2,5,2,2,1,2,1,2,1,4,9,3,3
28139,S92000003,P,1,1,6,2,2,1,1,1,2,1,2,8,3,1
28140,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
28141,S92000003,P,1,1,5,2,2,1,1,1,2,1,3,6,3,1
28142,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
28143,S92000003,P,1,1,7,2,2,1,1,1,2,5,5,2,X,3
28144,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
28145,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
28146,S92000003,P,4,1,3,1,2,1,3,1,2,1,3,6,4,4
28147,S92000003,P,1,1,6,2,2,1,1,1,1,1,5,2,4,3
28148,S92000003,P,2,1,4,4,2,1,1,1,2,1,7,4,3,4
28149,S92000003,P,2,1,4,1,2,1,2,1,2,1,8,3,3,4
28150,S92000003,P,1,2,8,2,2,1,5,1,2,5,8,2,X,4
28151,S92000003,P,1,1,5,2,2,1,2,1,1,1,9,4,3,4
28152,S92000003,P,4,2,5,4,2,1,1,1,2,1,9,6,2,4
28153,S92000003,P,1,2,5,2,2,1,2,1,2,1,7,4,2,2
28154,S92000003,P,1,2,5,2,2,1,3,1,2,1,4,6,2,4
28155,S92000003,P,0,1,6,4,2,1,2,1,1,1,8,6,3,3
28156,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
28157,S92000003,P,1,1,6,2,2,1,4,1,2,5,7,4,X,2
28158,S92000003,P,1,2,4,2,2,1,1,1,1,1,4,11,3,2
28159,S92000003,P,1,2,7,2,2,1,5,1,1,5,2,10,X,1
28160,S92000003,P,1,2,6,2,2,1,4,1,2,5,6,11,X,3
28161,S92000003,P,1,1,3,1,2,1,2,1,2,2,8,6,4,4
28162,S92000003,P,1,1,6,2,2,1,1,1,2,1,3,10,4,2
28163,S92000003,P,0,2,7,5,2,1,2,1,2,5,6,11,X,4
28164,S92000003,P,0,2,7,4,2,1,3,1,2,5,7,4,X,4
28165,S92000003,P,2,1,3,1,2,1,1,1,1,1,5,6,3,3
28166,S92000003,P,0,2,7,5,2,1,2,1,1,5,6,11,X,4
28167,S92000003,P,0,2,6,5,2,1,2,1,2,1,6,11,3,3
28168,S92000003,P,1,1,7,2,2,1,2,1,2,5,8,4,X,3
28169,S92000003,P,1,2,1,1,1,1,1,1,9,X,X,X,X,X
28170,S92000003,P,1,1,3,1,2,1,1,1,1,1,9,6,3,3
28171,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
28172,S92000003,P,3,2,1,1,1,1,1,1,1,X,X,X,X,X
28173,S92000003,P,0,1,4,1,2,1,1,1,2,1,2,2,4,1
28174,S92000003,P,1,2,4,2,2,1,1,1,2,1,4,9,2,2
28175,S92000003,P,4,1,2,1,2,1,1,1,2,1,2,11,3,4
28176,S92000003,P,1,2,4,2,2,1,1,1,2,1,6,11,2,3
28177,S92000003,P,1,2,4,2,2,1,1,1,2,1,3,6,2,2
28178,S92000003,P,1,2,6,2,2,1,2,1,2,5,2,4,X,2
28179,S92000003,P,1,2,4,2,2,1,2,1,2,1,4,4,2,2
28180,S92000003,P,1,2,5,2,2,1,3,1,2,1,9,10,2,2
28181,S92000003,P,1,2,4,2,2,1,1,1,2,7,2,6,X,1
28182,S92000003,P,1,2,1,1,2,1,2,1,2,X,X,X,X,X
28183,S92000003,P,2,2,3,1,2,1,1,1,2,1,4,7,3,2
28184,S92000003,P,1,2,2,1,2,1,2,1,2,1,7,4,3,2
28185,S92000003,P,0,2,5,1,2,1,2,1,2,1,6,11,3,4
28186,S92000003,P,4,2,4,3,2,1,1,1,2,1,4,9,2,2
28187,S92000003,P,4,1,5,4,2,1,1,1,2,2,1,3,3,4
28188,S92000003,P,2,1,4,1,2,1,2,1,2,1,8,2,3,2
28189,S92000003,P,1,2,6,2,2,1,1,1,2,1,2,10,4,1
28190,S92000003,P,1,2,4,2,2,1,1,1,2,1,6,10,1,1
28191,S92000003,P,1,2,5,2,2,1,1,1,2,1,6,8,3,2
28192,S92000003,P,1,1,8,2,2,1,1,1,2,5,8,8,X,3
28193,S92000003,P,2,1,1,1,1,1,3,1,1,X,X,X,X,X
28194,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
28195,S92000003,P,2,1,3,1,2,1,2,1,1,2,9,8,3,4
28196,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
28197,S92000003,P,0,1,4,1,2,1,1,1,1,1,3,9,3,1
28198,S92000003,P,1,1,7,2,2,1,3,1,2,5,3,8,X,2
28199,S92000003,P,2,1,4,4,2,1,1,1,9,1,8,6,2,4
28200,S92000003,P,0,2,5,4,2,1,3,1,2,1,6,11,3,4
28201,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
28202,S92000003,P,2,1,2,1,2,1,1,1,2,1,8,3,4,2
28203,S92000003,P,1,2,2,1,2,1,2,1,2,1,9,6,2,3
28204,S92000003,P,0,1,3,1,2,1,1,1,1,1,9,3,3,4
28205,S92000003,P,1,2,5,2,2,1,2,1,2,1,2,11,3,3
28206,S92000003,P,4,2,5,4,2,1,1,1,2,1,7,6,3,4
28207,S92000003,P,0,1,8,5,2,1,3,1,2,2,9,8,1,4
28208,S92000003,P,1,2,7,2,2,1,3,1,2,5,4,2,X,3
28209,S92000003,P,4,2,3,1,2,1,1,1,1,1,9,12,2,4
28210,S92000003,P,1,1,4,2,2,1,2,1,2,1,8,4,4,3
28211,S92000003,P,0,1,7,4,2,1,3,1,1,5,7,11,X,2
28212,S92000003,P,1,2,5,2,2,1,3,1,2,8,8,2,X,2
28213,S92000003,P,1,2,5,2,2,1,4,1,2,8,8,2,X,4
28214,S92000003,P,1,1,1,1,2,1,1,1,9,X,X,X,X,X
28215,S92000003,P,1,2,5,2,2,1,3,1,2,1,3,4,2,3
28216,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
28217,S92000003,P,0,2,8,5,2,1,3,1,2,5,5,2,X,3
28218,S92000003,P,0,1,8,5,2,1,1,1,2,5,5,3,X,3
28219,S92000003,P,0,1,5,4,2,1,1,1,2,1,1,6,3,1
28220,S92000003,P,1,2,8,2,2,1,1,1,2,5,1,4,X,4
28221,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
28222,S92000003,P,1,2,6,2,2,1,3,1,2,8,7,8,X,4
28223,S92000003,P,0,2,8,5,2,1,3,1,9,5,9,2,X,4
28224,S92000003,P,1,1,5,2,2,1,1,1,2,1,2,10,3,1
28225,S92000003,P,0,2,6,1,2,1,3,1,2,8,9,11,X,4
28226,S92000003,P,1,2,3,2,2,2,4,1,2,8,9,4,X,4
28227,S92000003,P,1,2,4,2,2,1,2,1,2,7,4,8,X,4
28228,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
28229,S92000003,P,1,2,1,1,1,2,2,1,2,X,X,X,X,X
28230,S92000003,P,2,2,5,2,2,1,1,1,2,1,7,4,3,3
28231,S92000003,P,4,1,4,1,2,1,2,1,2,1,8,4,3,4
28232,S92000003,P,1,2,3,2,2,1,1,1,2,1,6,11,2,4
28233,S92000003,P,0,1,2,1,2,1,2,1,2,1,9,3,4,4
28234,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
28235,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
28236,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
28237,S92000003,P,2,2,4,1,2,1,4,1,2,8,6,11,X,4
28238,S92000003,P,1,2,5,2,2,1,2,1,2,8,7,4,X,4
28239,S92000003,P,1,2,7,2,2,1,2,1,2,5,2,10,X,1
28240,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
28241,S92000003,P,1,2,6,2,2,1,1,1,2,5,2,11,X,2
28242,S92000003,P,2,2,3,1,2,1,1,1,1,1,6,13,3,2
28243,S92000003,P,1,2,3,2,2,1,3,1,1,1,7,4,3,4
28244,S92000003,P,1,2,8,2,2,1,2,1,2,5,7,4,X,1
28245,S92000003,P,2,2,5,4,2,1,2,1,1,2,1,4,3,3
28246,S92000003,P,0,1,5,1,2,1,1,1,1,1,2,8,3,1
28247,S92000003,P,1,1,4,2,2,1,2,1,2,1,1,7,3,1
28248,S92000003,P,2,2,6,4,2,1,2,1,1,2,6,13,3,3
28249,S92000003,P,1,2,3,1,2,1,1,1,2,1,2,10,2,4
28250,S92000003,P,4,2,4,3,2,1,2,1,2,1,2,10,3,1
28251,S92000003,P,1,2,7,2,2,1,4,1,1,5,7,4,X,1
28252,S92000003,P,1,2,8,2,2,1,3,1,2,5,9,8,X,3
28253,S92000003,P,2,2,3,1,2,1,2,1,2,1,3,4,3,1
28254,S92000003,P,1,1,7,2,2,1,1,1,2,5,8,2,X,3
28255,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
28256,S92000003,P,1,2,1,1,2,1,2,1,1,X,X,X,X,X
28257,S92000003,P,1,1,4,2,2,1,3,1,9,2,1,8,3,2
28258,S92000003,P,2,1,3,1,2,1,1,1,2,1,5,3,3,3
28259,S92000003,P,1,2,7,2,2,1,3,1,2,5,7,4,X,4
28260,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
28261,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
28262,S92000003,P,1,1,3,2,2,1,1,1,2,1,3,2,3,1
28263,S92000003,P,2,1,4,1,2,1,1,1,1,1,1,2,3,2
28264,S92000003,P,1,1,5,2,2,1,2,1,2,1,8,2,3,4
28265,S92000003,P,0,1,7,1,2,1,2,1,2,2,2,13,4,1
28266,S92000003,P,0,2,8,5,2,1,2,1,2,5,5,5,X,4
28267,S92000003,P,1,2,2,1,2,1,1,1,2,1,6,13,3,1
28268,S92000003,P,0,1,3,1,2,2,2,1,2,1,8,2,3,4
